row_type,hypothesis_id,hypothesis_version,hypothesis_fingerprint,symbol,horizon_bars,spec_fingerprint,state,reason_signature,sample_count,mean_forward_return,median_forward_return,min_forward_return,max_forward_return,positive_count,negative_count,zero_count,episode_count,mean_delta_vs_matched_unconditional,median_delta_vs_matched_unconditional,first_evaluated_timestamp,last_evaluated_timestamp,total_observations,bullish_count,bearish_count,neutral_count,insufficient_data_count,evaluated,insufficient_future_data,no_reference_bar,ineligible,bars_fetched,warmup_bars,observation_bars,outcome_buffer_bars
state,trend_alignment,1,650add07184f8440,QQQ,1,83e9dabf9b4e27de,neutral,,62,-0.001873661585762121,-0.0006916598444738353,-0.038992881050585626,0.022112053546578636,29,33,0,41,-0.00215393048308555,-0.001450916617378839,2015-01-07T05:00:00+00:00,2024-09-18T04:00:00+00:00,,,,,,,,,,,,,
neutral_reason,trend_alignment,1,650add07184f8440,QQQ,1,83e9dabf9b4e27de,neutral,trend_margin_below_threshold,62,-0.001873661585762121,-0.0006916598444738353,-0.038992881050585626,0.022112053546578636,29,33,0,41,-0.00215393048308555,-0.001450916617378839,2015-01-07T05:00:00+00:00,2024-09-18T04:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,trend_alignment,1,650add07184f8440,QQQ,5,b586481caf972d58,all,,2516,0.0031839595031250703,0.004977821615775757,-0.158172131977789,0.12087444533461689,1493,1021,2,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,QQQ,5,b586481caf972d58,bullish,,1732,0.0017498287755695451,0.003941745023437693,-0.158172131977789,0.12087444533461689,1020,711,1,27,-0.0014341307275555252,-0.0010360765923380644,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,QQQ,5,b586481caf972d58,bearish,,722,0.006744835201290444,0.009744624160151205,-0.1072317923955386,0.10665416709989994,440,281,1,25,0.0035608756981653734,0.004766802544375448,2015-01-09T05:00:00+00:00,2024-09-12T04:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,QQQ,5,b586481caf972d58,neutral,,62,0.0017801234716858776,0.0020600168255060503,-0.0731899162307783,0.0525457729977743,33,29,0,41,-0.0014038360314391927,-0.002917804790269707,2015-01-07T05:00:00+00:00,2024-09-18T04:00:00+00:00,,,,,,,,,,,,,
neutral_reason,trend_alignment,1,650add07184f8440,QQQ,5,b586481caf972d58,neutral,trend_margin_below_threshold,62,0.0017801234716858776,0.0020600168255060503,-0.0731899162307783,0.0525457729977743,33,29,0,41,-0.0014038360314391927,-0.002917804790269707,2015-01-07T05:00:00+00:00,2024-09-18T04:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,trend_alignment,1,650add07184f8440,QQQ,20,a040ca488aa3f51f,all,,2516,0.014004018405437404,0.019558389789087194,-0.2749464537397952,0.24467591722579995,1692,822,2,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,QQQ,20,a040ca488aa3f51f,bullish,,1732,0.009176130346056625,0.016815690415374895,-0.2749464537397952,0.13276946735966466,1155,576,1,27,-0.004827888059380779,-0.0027426993737122984,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,QQQ,20,a040ca488aa3f51f,bearish,,722,0.026307176898268732,0.029759083161398747,-0.1422226743589784,0.24467591722579995,498,223,1,25,0.012303158492831328,0.010200693372311553,2015-01-09T05:00:00+00:00,2024-09-12T04:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,QQQ,20,a040ca488aa3f51f,neutral,,62,0.00560114238968407,0.01452354159826974,-0.13319374285515628,0.09533234015241443,39,23,0,41,-0.008402876015753334,-0.005034848190817454,2015-01-07T05:00:00+00:00,2024-09-18T04:00:00+00:00,,,,,,,,,,,,,
neutral_reason,trend_alignment,1,650add07184f8440,QQQ,20,a040ca488aa3f51f,neutral,trend_margin_below_threshold,62,0.00560114238968407,0.01452354159826974,-0.13319374285515628,0.09533234015241443,39,23,0,41,-0.008402876015753334,-0.005034848190817454,2015-01-07T05:00:00+00:00,2024-09-18T04:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,momentum_in_trend_context,1,6589cb8021b76574,QQQ,1,83e9dabf9b4e27de,all,,2516,0.000280268897323429,0.0007592567729050037,-0.0607461660131684,0.06790237782320374,1358,1150,8,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,QQQ,1,83e9dabf9b4e27de,bullish,,1187,6.560268741946391e-05,0.0004575062393361584,-0.035860456969243226,0.02714677978109381,630,552,5,115,-0.0002146662099039651,-0.0003017505335688453,2015-02-17T05:00:00+00:00,2024-12-26T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,QQQ,1,83e9dabf9b4e27de,bearish,,288,0.0009276879208631684,0.001696543147295393,-0.0607461660131684,0.06790237782320374,156,132,0,52,0.0006474190235397394,0.0009372863743903892,2015-01-12T05:00:00+00:00,2024-09-10T04:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,QQQ,1,83e9dabf9b4e27de,neutral,,1041,0.00034592894763712894,0.0013177679299480882,-0.04463951180993453,0.04489011542869492,572,466,3,168,6.566005031369992e-05,0.0005585111570430845,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,QQQ,1,83e9dabf9b4e27de,neutral,"fast_above_slow,momentum_depressed,momentum_contradicts_trend",210,0.001143687344088479,0.003000225493245856,-0.04463951180993453,0.04489011542869492,123,87,0,82,0.00086341844676505,0.0022409687203408524,2015-01-05T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,QQQ,1,83e9dabf9b4e27de,neutral,"fast_below_slow,momentum_elevated,momentum_contradicts_trend",224,0.0004114749966565033,0.0008195931827031933,-0.033308007344299506,0.022342348975868953,121,101,2,52,0.0001312060993330743,6.033640979818955e-05,2015-01-22T05:00:00+00:00,2024-09-13T04:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,QQQ,1,83e9dabf9b4e27de,neutral,momentum_midrange,607,4.5745128468886106e-05,0.0011403127754399112,-0.04008991003755624,0.04458050554383486,328,278,1,261,-0.0002345237688545429,0.00038105600253490746,2015-01-02T05:00:00+00:00,2024-12-30T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,momentum_in_trend_context,1,6589cb8021b76574,QQQ,5,b586481caf972d58,all,,2516,0.0031839595031250703,0.004977821615775757,-0.158172131977789,0.12087444533461689,1493,1021,2,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,QQQ,5,b586481caf972d58,bullish,,1187,0.0019788505030384454,0.003495520680749209,-0.11972946854854694,0.06336892779265013,700,486,1,115,-0.001205109000086625,-0.0014823009350265481,2015-02-17T05:00:00+00:00,2024-12-26T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,QQQ,5,b586481caf972d58,bearish,,288,0.009089369731360621,0.012301268867386805,-0.09549318928035644,0.10665416709989994,173,114,1,52,0.005905410228235551,0.007323447251611048,2015-01-12T05:00:00+00:00,2024-09-10T04:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,QQQ,5,b586481caf972d58,neutral,,1041,0.002924311316161559,0.006214252774890516,-0.158172131977789,0.12087444533461689,620,421,0,168,-0.0002596481869635114,0.0012364311591147592,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,QQQ,5,b586481caf972d58,neutral,"fast_above_slow,momentum_depressed,momentum_contradicts_trend",210,0.0028631975447464377,0.004815845496976112,-0.158172131977789,0.12087444533461689,124,86,0,82,-0.00032076195837863267,-0.0001619761187996449,2015-01-05T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,QQQ,5,b586481caf972d58,neutral,"fast_below_slow,momentum_elevated,momentum_contradicts_trend",224,0.00531593242431057,0.0065841228155901765,-0.0731899162307783,0.06753425075583253,137,87,0,52,0.0021319729211854996,0.0016063011998144194,2015-01-22T05:00:00+00:00,2024-09-13T04:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,QQQ,5,b586481caf972d58,neutral,momentum_midrange,607,0.002062879296016249,0.0069448477408613485,-0.11520488709071874,0.08251143792394955,359,248,0,261,-0.0011210802071088214,0.0019670261250855914,2015-01-02T05:00:00+00:00,2024-12-30T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,momentum_in_trend_context,1,6589cb8021b76574,QQQ,20,a040ca488aa3f51f,all,,2516,0.014004018405437404,0.019558389789087194,-0.2749464537397952,0.24467591722579995,1692,822,2,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,QQQ,20,a040ca488aa3f51f,bullish,,1187,0.008461939490697047,0.015391642745507195,-0.2749464537397952,0.13276946735966466,780,407,0,115,-0.005542078914740357,-0.004166747043579999,2015-02-17T05:00:00+00:00,2024-12-26T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,QQQ,20,a040ca488aa3f51f,bearish,,288,0.02792655410814891,0.028590459614366126,-0.1111248895571435,0.24467591722579995,186,101,1,52,0.013922535702711505,0.009032069825278932,2015-01-12T05:00:00+00:00,2024-09-10T04:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,QQQ,20,a040ca488aa3f51f,neutral,,1041,0.016471604754540087,0.02273385326188171,-0.23646133610809772,0.18525731956505065,726,314,1,168,0.0024675863491026833,0.0031754634727945152,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,QQQ,20,a040ca488aa3f51f,neutral,"fast_above_slow,momentum_depressed,momentum_contradicts_trend",210,0.015348903483727019,0.0294777530529704,-0.23646133610809772,0.12663530344020257,157,53,0,82,0.001344885078289615,0.009919363263883207,2015-01-05T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,QQQ,20,a040ca488aa3f51f,neutral,"fast_below_slow,momentum_elevated,momentum_contradicts_trend",224,0.01633695461939334,0.02190512214760587,-0.1422226743589784,0.11230872881568033,148,76,0,52,0.0023329362139559353,0.0023467323585186772,2015-01-22T05:00:00+00:00,2024-09-13T04:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,QQQ,20,a040ca488aa3f51f,neutral,momentum_midrange,607,0.016909708374216556,0.019699791203398043,-0.15959475855930672,0.18525731956505065,421,185,1,261,0.002905689968779152,0.00014140141431084885,2015-01-02T05:00:00+00:00,2024-12-30T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,trend_crossover,1,f1126ca778e6f7ce,QQQ,1,83e9dabf9b4e27de,all,,2516,0.000280268897323429,0.0007592567729050037,-0.0607461660131684,0.06790237782320374,1358,1150,8,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,QQQ,1,83e9dabf9b4e27de,bullish,,25,0.0012572507722576499,0.0010651084083699303,-0.02678081689706513,0.022112053546578636,15,10,0,25,0.0009769818749342208,0.00030585163546492655,2015-02-17T05:00:00+00:00,2024-09-16T04:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,QQQ,1,83e9dabf9b4e27de,bearish,,25,-0.0032370731968153566,-0.0023676342288185825,-0.032283014559627676,0.020503166735295508,10,15,0,25,-0.0035173420941387854,-0.0031268910017235862,2015-01-08T05:00:00+00:00,2024-08-06T04:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,QQQ,1,83e9dabf9b4e27de,neutral,,2466,0.00030602275193823605,0.0007819718716121082,-0.0607461660131684,0.06790237782320374,1333,1125,8,51,2.5753854614807032e-05,2.271509870710453e-05,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,trend_crossover,1,f1126ca778e6f7ce,QQQ,1,83e9dabf9b4e27de,neutral,relationship_unchanged,2466,0.00030602275193823605,0.0007819718716121082,-0.0607461660131684,0.06790237782320374,1333,1125,8,51,2.5753854614807032e-05,2.271509870710453e-05,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,trend_crossover,1,f1126ca778e6f7ce,QQQ,5,b586481caf972d58,all,,2516,0.0031839595031250703,0.004977821615775757,-0.158172131977789,0.12087444533461689,1493,1021,2,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,QQQ,5,b586481caf972d58,bullish,,25,0.0033040432653031627,0.005295429494442505,-0.04555034997179919,0.0525457729977743,16,9,0,25,0.00012008376217809234,0.000317607878666748,2015-02-17T05:00:00+00:00,2024-09-16T04:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,QQQ,5,b586481caf972d58,bearish,,25,-0.0030844689623593167,0.0008914814590068598,-0.08633060540229243,0.03754458387109927,13,12,0,25,-0.006268428465484387,-0.004086340156768897,2015-01-08T05:00:00+00:00,2024-08-06T04:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,QQQ,5,b586481caf972d58,neutral,,2466,0.0032462906538074134,0.005003477190853256,-0.158172131977789,0.12087444533461689,1464,1000,2,51,6.233115068234301e-05,2.5655575077498938e-05,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,trend_crossover,1,f1126ca778e6f7ce,QQQ,5,b586481caf972d58,neutral,relationship_unchanged,2466,0.0032462906538074134,0.005003477190853256,-0.158172131977789,0.12087444533461689,1464,1000,2,51,6.233115068234301e-05,2.5655575077498938e-05,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,trend_crossover,1,f1126ca778e6f7ce,QQQ,20,a040ca488aa3f51f,all,,2516,0.014004018405437404,0.019558389789087194,-0.2749464537397952,0.24467591722579995,1692,822,2,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,QQQ,20,a040ca488aa3f51f,bullish,,25,0.009953842845920456,0.02365917827196684,-0.11924222035721344,0.06044647386293356,17,8,0,25,-0.004050175559516948,0.004100788482879647,2015-02-17T05:00:00+00:00,2024-09-16T04:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,QQQ,20,a040ca488aa3f51f,bearish,,25,0.015268340532185927,0.028533892335308675,-0.10681131322406212,0.10109246032205421,17,8,0,25,0.0012643221267485232,0.008975502546221481,2015-01-08T05:00:00+00:00,2024-08-06T04:00:00+00:00,,,,,,,,,,,,,
state,trend_crossover,1,f1126ca778e6f7ce,QQQ,20,a040ca488aa3f51f,neutral,,2466,0.014032261039589558,0.01948017726700957,-0.2749464537397952,0.24467591722579995,1658,806,2,51,2.8242634152153903e-05,-7.82125220776253e-05,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,trend_crossover,1,f1126ca778e6f7ce,QQQ,20,a040ca488aa3f51f,neutral,relationship_unchanged,2466,0.014032261039589558,0.01948017726700957,-0.2749464537397952,0.24467591722579995,1658,806,2,51,2.8242634152153903e-05,-7.82125220776253e-05,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,trend_alignment,1,650add07184f8440,IWM,1,83e9dabf9b4e27de,all,,2516,-0.00017946357706084126,0.00025514859531550194,-0.049087189483419946,0.05784819015968368,1282,1227,7,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,IWM,1,83e9dabf9b4e27de,bullish,,1580,-0.00020050365662097305,0.0003437969834706456,-0.049087189483419946,0.05784819015968368,814,760,6,32,-2.1040079560131786e-05,8.864838815514364e-05,2015-01-02T05:00:00+00:00,2024-12-30T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,IWM,1,83e9dabf9b4e27de,bearish,,850,8.838952705134422e-06,0.00026150496679622215,-0.046032037134682735,0.05161419702570291,431,418,1,27,0.0001883025297659757,6.356371480720213e-06,2015-02-02T05:00:00+00:00,2024-07-15T04:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,IWM,1,83e9dabf9b4e27de,neutral,,86,-0.00165404293282911,-0.001557433196918867,-0.03821072206875076,0.020705529630176578,37,49,0,51,-0.0014745793557682687,-0.001812581792234369,2015-01-29T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,trend_alignment,1,650add07184f8440,IWM,1,83e9dabf9b4e27de,neutral,trend_margin_below_threshold,86,-0.00165404293282911,-0.001557433196918867,-0.03821072206875076,0.020705529630176578,37,49,0,51,-0.0014745793557682687,-0.001812581792234369,2015-01-29T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,trend_alignment,1,650add07184f8440,IWM,5,b586481caf972d58,all,,2516,0.0012430914291290986,0.0020914588081820673,-0.230792089806085,0.16070931111124476,1343,1171,2,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,IWM,5,b586481caf972d58,bullish,,1580,0.0004309989214799888,0.0009353951770664226,-0.11352956902063704,0.11694589177744996,816,763,1,32,-0.0008120925076491098,-0.0011560636311156447,2015-01-02T05:00:00+00:00,2024-12-30T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,IWM,5,b586481caf972d58,bearish,,850,0.002673673730590448,0.004410439932359678,-0.230792089806085,0.16070931111124476,474,375,1,27,0.0014305823014613495,0.0023189811241776104,2015-02-02T05:00:00+00:00,2024-07-15T04:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,IWM,5,b586481caf972d58,neutral,,86,0.002023454287773817,0.005946438330083237,-0.09594710688703456,0.060931330769777414,53,33,0,51,0.0007803628586447184,0.0038549795219011695,2015-01-29T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,trend_alignment,1,650add07184f8440,IWM,5,b586481caf972d58,neutral,trend_margin_below_threshold,86,0.002023454287773817,0.005946438330083237,-0.09594710688703456,0.060931330769777414,53,33,0,51,0.0007803628586447184,0.0038549795219011695,2015-01-29T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,trend_alignment,1,650add07184f8440,IWM,20,a040ca488aa3f51f,all,,2516,0.00656092928863241,0.009627624744022567,-0.40458603421785844,0.2461822494656265,1462,1053,1,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,IWM,20,a040ca488aa3f51f,bullish,,1580,0.002112656389286471,0.006034942929120213,-0.40458603421785844,0.20174112197092775,876,703,1,32,-0.0044482728993459385,-0.0035926818149023543,2015-01-02T05:00:00+00:00,2024-12-30T05:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,IWM,20,a040ca488aa3f51f,bearish,,850,0.015316998430623343,0.017120212783339417,-0.30569882969316575,0.2461822494656265,538,312,0,27,0.008756069141990933,0.00749258803931685,2015-02-02T05:00:00+00:00,2024-07-15T04:00:00+00:00,,,,,,,,,,,,,
state,trend_alignment,1,650add07184f8440,IWM,20,a040ca488aa3f51f,neutral,,86,0.0017424689429846125,0.005661030124435751,-0.3853064305954673,0.1430971863066921,48,38,0,51,-0.004818460345647797,-0.003966594619586816,2015-01-29T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,trend_alignment,1,650add07184f8440,IWM,20,a040ca488aa3f51f,neutral,trend_margin_below_threshold,86,0.0017424689429846125,0.005661030124435751,-0.3853064305954673,0.1430971863066921,48,38,0,51,-0.004818460345647797,-0.003966594619586816,2015-01-29T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,momentum_in_trend_context,1,6589cb8021b76574,IWM,1,83e9dabf9b4e27de,all,,2516,-0.00017946357706084126,0.00025514859531550194,-0.049087189483419946,0.05784819015968368,1282,1227,7,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,IWM,1,83e9dabf9b4e27de,bullish,,874,-0.000631229155547152,-2.1512994801353713e-05,-0.041819689313975394,0.03329767784236326,433,437,4,130,-0.0004517655784863107,-0.00027666159011685565,2015-01-26T05:00:00+00:00,2024-12-11T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,IWM,1,83e9dabf9b4e27de,bearish,,382,0.00015060205609098028,0.0006025406867320449,-0.046032037134682735,0.05161419702570291,196,185,1,71,0.00033006563315182155,0.0003473920914165429,2015-01-30T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,IWM,1,83e9dabf9b4e27de,neutral,,1260,3.383645764792041e-05,0.00039551777683177747,-0.049087189483419946,0.05784819015968368,653,605,2,201,0.00021330003470876167,0.00014036918151627553,2015-01-02T05:00:00+00:00,2024-12-30T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,IWM,1,83e9dabf9b4e27de,neutral,"fast_above_slow,momentum_depressed,momentum_contradicts_trend",234,0.0005269869385874129,0.0024582509793003027,-0.049087189483419946,0.034967074865157155,135,97,2,80,0.0007064505156482541,0.0022031023839848007,2015-01-06T05:00:00+00:00,2024-12-30T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,IWM,1,83e9dabf9b4e27de,neutral,"fast_below_slow,momentum_elevated,momentum_contradicts_trend",196,5.376908836453451e-05,0.0002752338928048159,-0.029260506190558644,0.024915609788602966,101,95,0,47,0.00023323266542537576,2.008529748931398e-05,2015-02-05T05:00:00+00:00,2024-07-16T04:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,IWM,1,83e9dabf9b4e27de,neutral,momentum_midrange,830,-0.00010990331121990803,0.0001024287987010375,-0.04052029741488816,0.05784819015968368,417,413,0,285,6.956026584093323e-05,-0.00015271979661446444,2015-01-02T05:00:00+00:00,2024-12-16T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,momentum_in_trend_context,1,6589cb8021b76574,IWM,5,b586481caf972d58,all,,2516,0.0012430914291290986,0.0020914588081820673,-0.230792089806085,0.16070931111124476,1343,1171,2,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,IWM,5,b586481caf972d58,bullish,,874,-0.0006054232052139234,-0.0003019360213041278,-0.11352956902063704,0.09477018667665416,432,441,1,130,-0.001848514634343022,-0.002393394829486195,2015-01-26T05:00:00+00:00,2024-12-11T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,IWM,5,b586481caf972d58,bearish,,382,0.0011522914858256167,0.005906910653372344,-0.230792089806085,0.16070931111124476,209,172,1,71,-9.07999433034819e-05,0.0038154518451902764,2015-01-30T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,IWM,5,b586481caf972d58,neutral,,1260,0.0025528433090955516,0.0032882264700077046,-0.10927788236400093,0.12779956727593844,702,558,0,201,0.001309751879966453,0.0011967676618256373,2015-01-02T05:00:00+00:00,2024-12-30T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,IWM,5,b586481caf972d58,neutral,"fast_above_slow,momentum_depressed,momentum_contradicts_trend",234,0.005929736924057407,0.009172717716556145,-0.07026185089368886,0.07690207235905477,148,86,0,80,0.004686645494928308,0.007081258908374077,2015-01-06T05:00:00+00:00,2024-12-30T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,IWM,5,b586481caf972d58,neutral,"fast_below_slow,momentum_elevated,momentum_contradicts_trend",196,0.0024912288279829576,0.002078290534787919,-0.10833860340957935,0.05365170253796525,108,88,0,47,0.001248137398853859,-1.31682733941485e-05,2015-02-05T05:00:00+00:00,2024-07-16T04:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,IWM,5,b586481caf972d58,neutral,momentum_midrange,830,0.0016153533481280751,0.001968378335338805,-0.10927788236400093,0.12779956727593844,446,384,0,285,0.00037226191899897656,-0.00012308047284326218,2015-01-02T05:00:00+00:00,2024-12-16T05:00:00+00:00,,,,,,,,,,,,,
matched_unconditional,momentum_in_trend_context,1,6589cb8021b76574,IWM,20,a040ca488aa3f51f,all,,2516,0.00656092928863241,0.009627624744022567,-0.40458603421785844,0.2461822494656265,1462,1053,1,1,,,2015-01-02T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,IWM,20,a040ca488aa3f51f,bullish,,874,-0.002183425881779167,-0.00014532306914893933,-0.40458603421785844,0.17391298243150755,434,439,1,130,-0.008744355170411576,-0.009772947813171506,2015-01-26T05:00:00+00:00,2024-12-11T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,IWM,20,a040ca488aa3f51f,bearish,,382,0.011267190653663963,0.011303901794043059,-0.3853064305954673,0.2461822494656265,226,156,0,71,0.004706261365031553,0.0016762770500204915,2015-01-30T05:00:00+00:00,2024-12-31T05:00:00+00:00,,,,,,,,,,,,,
state,momentum_in_trend_context,1,6589cb8021b76574,IWM,20,a040ca488aa3f51f,neutral,,1260,0.011199639270773413,0.0170094609770024,-0.3735326755003485,0.20174112197092775,802,458,0,201,0.0046387099821410035,0.007381836232979833,2015-01-02T05:00:00+00:00,2024-12-30T05:00:00+00:00,,,,,,,,,,,,,
neutral_reason,momentum_in_trend_context,1,6589cb8021b76574,IWM,20,a040ca488aa3f51f,neutral,"fast_above_slow,momentum_depressed,momentum_contradicts_trend",234,0.010718758031637212,0.020584759184040347,-0.13698901039863975,0.20174112197092775,157,77,0,80,0.004157828743004802,0.01095713444001778,2015-01-06T05:00:00+00:00,2024-12-30T05:00:00+00:00,,,,,,,,,,,,,
